ticker,year,month,industry,fcf,fcf_source,debt_total,debt_total_source,net_debt,ebitda_calc,ebitda_source,financing_liabilities
AAISA.SN,2022,12,non_financial,15992011.0,cfo_minus_capex,,missing,,16764621.0,ebit_plus_da,
AAISA.SN,2023,12,non_financial,21760296.0,cfo_minus_capex,,missing,,34105463.0,ebit_plus_da,
AAISA.SN,2024,12,non_financial,116979374.0,cfo_minus_capex,,missing,,47229068.0,ebit_plus_da,
AAISA.SN,2025,12,non_financial,238815278.0,cfo_minus_capex,,missing,,68246586.0,ebit_plus_da,
AGUAS-A.SN,2012,12,non_financial,301009268000.0,cfo_minus_capex,,missing,,242551516000.0,ebit_plus_da,
AGUAS-A.SN,2013,12,non_financial,321168818000.0,cfo_minus_capex,,missing,,248603672000.0,ebit_plus_da,
AGUAS-A.SN,2014,12,non_financial,286434262.0,cfo_minus_capex,,missing,,274051472.0,ebit_plus_da,
AGUAS-A.SN,2015,12,non_financial,302529676.0,cfo_minus_capex,,missing,,282619423.0,ebit_plus_da,
AGUAS-A.SN,2016,12,non_financial,347272326.0,cfo_minus_capex,,missing,,306110900.0,ebit_plus_da,
AGUAS-A.SN,2017,12,non_financial,325768245.0,cfo_minus_capex,,missing,,301213208.0,ebit_plus_da,
AGUAS-A.SN,2018,12,non_financial,382740476.0,cfo_minus_capex,,missing,,308539261.0,ebit_plus_da,
AGUAS-A.SN,2019,12,non_financial,,missing_cfo,,missing,,,missing,
AGUAS-A.SN,2020,12,non_financial,,missing_cfo,,missing,,,missing,
AGUAS-A.SN,2021,12,non_financial,,missing_cfo,,missing,,,missing,
AGUAS-A.SN,2022,12,non_financial,,missing_cfo,,missing,,,missing,
AGUAS-A.SN,2023,12,non_financial,,missing_cfo,,missing,,,missing,
AGUAS-A.SN,2024,12,non_financial,460243525.0,cfo_minus_capex,,missing,,332910505.0,ebit_plus_da,
AGUAS-A.SN,2025,12,non_financial,578819534.0,cfo_minus_capex,,missing,,358353744.0,ebit_plus_da,
ANDINA-A.SN,2010,12,non_financial,221309264000.0,cfo_minus_capex,,missing,,,missing,
ANDINA-A.SN,2011,12,non_financial,265881440000.0,cfo_minus_capex,,missing,,,missing,
ANDINA-A.SN,2012,12,non_financial,,missing_cfo,,missing,,,missing,
ANDINA-A.SN,2013,12,non_financial,,missing_cfo,,missing,,,missing,
ANDINA-A.SN,2014,12,non_financial,,missing_cfo,,missing,,,missing,
ANDINA-A.SN,2015,12,non_financial,,missing_cfo,,missing,,,missing,
ANDINA-A.SN,2016,12,non_financial,,missing_cfo,,missing,,,missing,
ANDINA-A.SN,2017,12,non_financial,,missing_cfo,,missing,,,missing,
ANDINA-A.SN,2018,12,non_financial,,missing_cfo,,missing,,,missing,
ANDINA-A.SN,2019,12,non_financial,,missing_cfo,,missing,,,missing,
ANDINA-A.SN,2020,12,non_financial,,missing_cfo,,missing,,,missing,
ANDINA-A.SN,2021,12,non_financial,,missing_cfo,,missing,,,missing,
ANDINA-A.SN,2022,12,non_financial,,missing_cfo,,missing,,,missing,
ANDINA-A.SN,2023,12,non_financial,,missing_cfo,,missing,,,missing,
ANDINA-A.SN,2024,12,non_financial,,missing_cfo,,missing,,,missing,
ANDINA-A.SN,2025,12,non_financial,,missing_cfo,,missing,,,missing,
ANTARCHILE.SN,2012,12,non_financial,2011140000.0,cfo_minus_capex,7071674000.0,short_plus_long,5838903000.0,1474405000.0,ebit_plus_da,
ANTARCHILE.SN,2013,12,non_financial,2567773000.0,cfo_minus_capex,7331552000.0,borrowings_total,5702438000.0,1839357000.0,ebit_plus_da,
ANTARCHILE.SN,2014,12,non_financial,2157081.0,cfo_minus_capex,,missing,,2422976.0,ebit_plus_da,
ANTARCHILE.SN,2015,12,non_financial,2130652.0,cfo_minus_capex,,missing,,1829951.0,ebit_plus_da,
ANTARCHILE.SN,2016,12,non_financial,2156490.0,cfo_minus_capex,,missing,,1547697.0,ebit_plus_da,
ANTARCHILE.SN,2017,12,non_financial,2433764.0,cfo_minus_capex,,missing,,1643251.0,ebit_plus_da,
ANTARCHILE.SN,2018,12,non_financial,2794319.0,cfo_minus_capex,,missing,,2495177.0,ebit_plus_da,
ANTARCHILE.SN,2019,12,non_financial,2855654.0,cfo_minus_capex,,missing,,1715310.0,ebit_plus_da,
ANTARCHILE.SN,2020,12,non_financial,3667323.0,cfo_minus_capex,,missing,,1581080.0,ebit_plus_da,
ANTARCHILE.SN,2021,12,non_financial,3515363.0,cfo_minus_capex,,missing,,3314427.0,ebit_plus_da,
ANTARCHILE.SN,2022,12,non_financial,3096980.0,cfo_minus_capex,,missing,,2965169.0,ebit_plus_da,
ANTARCHILE.SN,2023,12,non_financial,2715930.0,cfo_minus_capex,,missing,,1825381.0,ebit_plus_da,
ANTARCHILE.SN,2024,12,non_financial,,missing_cfo,,missing,,,missing,
ANTARCHILE.SN,2025,12,non_financial,,missing_cfo,,missing,,,missing,
BESALCO.SN,2012,12,non_financial,24313372000.0,cfo_minus_capex,130265773000.0,short_plus_long,113655926000.0,49924470000.0,ebit_plus_da,
BESALCO.SN,2013,12,non_financial,-10252456000.0,cfo_minus_capex,218145381000.0,short_plus_long,201635403000.0,30912557000.0,ebit_plus_da,
BESALCO.SN,2014,12,non_financial,5080116.0,cfo_minus_capex,241555560.0,short_plus_long,204143958.0,15091377.0,ebit_plus_da,
BESALCO.SN,2015,12,non_financial,37212899.0,cfo_minus_capex,298094676.0,short_plus_long,258778384.0,55849868.0,ebit_plus_da,
BESALCO.SN,2016,12,non_financial,24657896.0,cfo_minus_capex,275332267.0,short_plus_long,257216306.0,54383028.0,ebit_plus_da,
BESALCO.SN,2017,12,non_financial,22302488.0,cfo_minus_capex,240189545.0,short_plus_long,201606960.0,49664343.0,ebit_plus_da,
BESALCO.SN,2018,12,non_financial,-45960841.0,cfo_minus_capex,316670677.0,short_plus_long,275281517.0,58373982.0,ebit_plus_da,
BESALCO.SN,2019,12,non_financial,33194581.0,cfo_minus_capex,347083720.0,short_plus_long,277199122.0,65040369.0,ebit_plus_da,
BESALCO.SN,2020,12,non_financial,57451831.0,cfo_minus_capex,329094713.0,short_plus_long,255998649.0,67672219.0,ebit_plus_da,
BESALCO.SN,2021,12,non_financial,71297108.0,cfo_minus_capex,,missing,,76660593.0,ebit_plus_da,
BESALCO.SN,2022,12,non_financial,122948793.0,cfo_minus_capex,,missing,,127144568.0,ebit_plus_da,
BESALCO.SN,2023,12,non_financial,128622911.0,cfo_minus_capex,,missing,,145928557.0,ebit_plus_da,
BESALCO.SN,2024,12,non_financial,103164769.0,cfo_minus_capex,,missing,,158801684.0,ebit_plus_da,
BESALCO.SN,2025,12,non_financial,200274566.0,cfo_minus_capex,,missing,,167402464.0,ebit_plus_da,
BICE.SN,2011,12,financial,92962865000.0,cfo_minus_capex,,not_applicable,,,not_applicable,
BICE.SN,2012,12,financial,-51592333.0,cfo_minus_capex,,not_applicable,,,not_applicable,
BICE.SN,2013,12,financial,320429549.0,cfo_minus_capex,,not_applicable,,,not_applicable,
BICE.SN,2014,12,financial,421709096.0,cfo_minus_capex,,not_applicable,,,not_applicable,
BICE.SN,2015,12,financial,74103501.0,cfo_minus_capex,,not_applicable,,,not_applicable,
BICE.SN,2016,12,financial,-394351146.0,cfo_minus_capex,,not_applicable,,,not_applicable,
BICE.SN,2017,12,financial,103356188.0,cfo_minus_capex,,not_applicable,,,not_applicable,
BICE.SN,2018,12,financial,166438319.0,cfo_minus_capex,,not_applicable,,,not_applicable,
BICE.SN,2019,12,financial,446553706.0,cfo_minus_capex,,not_applicable,,,not_applicable,
BICE.SN,2020,12,financial,687734111.0,cfo_minus_capex,,not_applicable,,,not_applicable,
BICE.SN,2021,12,financial,94641428.0,cfo_minus_capex,,not_applicable,,,not_applicable,
BICE.SN,2022,12,financial,-691261602.0,cfo_minus_capex,,not_applicable,,,not_applicable,
BICE.SN,2023,12,financial,979617180.0,cfo_minus_capex,,not_applicable,,,not_applicable,
BICE.SN,2024,12,financial,-304218639.0,cfo_minus_capex,,not_applicable,,,not_applicable,
BICE.SN,2025,12,financial,330359429.0,cfo_minus_capex,,not_applicable,,,not_applicable,
CAMANCHACA.SN,2012,12,non_financial,1533.0,cfo_minus_capex,,missing,,13057.0,ebit_plus_da,
CAMANCHACA.SN,2013,12,non_financial,26132000.0,cfo_minus_capex,,missing,,21213000.0,ebit_plus_da,
CAMANCHACA.SN,2014,12,non_financial,56504.0,cfo_minus_capex,,missing,,64599.0,ebit_plus_da,
CAMANCHACA.SN,2015,12,non_financial,74363.0,cfo_minus_capex,,missing,,29450.0,ebit_plus_da,
CAMANCHACA.SN,2016,12,non_financial,76293.0,cfo_minus_capex,,missing,,47947.0,ebit_plus_da,
CAMANCHACA.SN,2017,12,non_financial,62736.0,cfo_minus_capex,,missing,,51109.0,ebit_plus_da,
CAMANCHACA.SN,2018,12,non_financial,108798.0,cfo_minus_capex,,missing,,96264.0,ebit_plus_da,
CAMANCHACA.SN,2019,12,non_financial,92843.0,cfo_minus_capex,,missing,,82393.0,ebit_plus_da,
CAMANCHACA.SN,2020,12,non_financial,71111.0,cfo_minus_capex,,missing,,14922.0,ebit_plus_da,
CAMANCHACA.SN,2021,12,non_financial,89474.0,cfo_minus_capex,51787.0,borrowings_total,-23683.0,55582.0,ebit_plus_da,
CAMANCHACA.SN,2022,12,non_financial,168850.0,cfo_minus_capex,7204.0,borrowings_total,-29826.0,125694.0,ebit_plus_da,
CAMANCHACA.SN,2023,12,non_financial,85529.0,cfo_minus_capex,34310.0,borrowings_total,-10411.0,74933.0,ebit_plus_da,
CAMANCHACA.SN,2024,12,non_financial,109250.0,cfo_minus_capex,48487.0,borrowings_total,-7186.0,102647.0,ebit_plus_da,
CAMANCHACA.SN,2025,12,non_financial,123850.0,cfo_minus_capex,26469.0,borrowings_total,-5165.0,134127.0,ebit_plus_da,
CAP.SN,2012,12,non_financial,1756370000.0,cfo_minus_capex,718685000.0,short_plus_long,423388000.0,717249000.0,ebit_plus_da,
CAP.SN,2013,12,non_financial,1751582000.0,cfo_minus_capex,900924000.0,short_plus_long,789731000.0,591479000.0,ebit_plus_da,
CAP.SN,2014,12,non_financial,712318.0,cfo_minus_capex,1232327.0,short_plus_long,1101171.0,345878.0,ebit_plus_da,
CAP.SN,2015,12,non_financial,298828.0,cfo_minus_capex,1444919.0,short_plus_long,1217185.0,280607.0,ebit_plus_da,
CAP.SN,2016,12,non_financial,430493.0,cfo_minus_capex,1311093.0,short_plus_long,1086855.0,433477.0,ebit_plus_da,
CAP.SN,2017,12,non_financial,593287.0,cfo_minus_capex,853016.0,short_plus_long,557678.0,566992.0,ebit_plus_da,
CAP.SN,2018,12,non_financial,477023.0,cfo_minus_capex,793784.0,short_plus_long,598995.0,507829.0,ebit_plus_da,
CAP.SN,2019,12,non_financial,340722.0,cfo_minus_capex,955678.0,short_plus_long,694460.0,149539.0,ebit_plus_da,
CAP.SN,2020,12,non_financial,1127738.0,cfo_minus_capex,650080.0,short_plus_long,228143.0,915265.0,ebit_plus_da,
CAP.SN,2021,12,non_financial,1820883.0,cfo_minus_capex,881249.0,short_plus_long,13697.0,1774293.0,ebit_plus_da,
CAP.SN,2022,12,non_financial,654833.0,cfo_minus_capex,1216561.0,short_plus_long,945129.0,885014.0,ebit_plus_da,
CAP.SN,2023,12,non_financial,976662.0,cfo_minus_capex,2031000.0,short_plus_long,1533919.0,665509.0,ebit_plus_da,
CAP.SN,2024,12,non_financial,688130.0,cfo_minus_capex,2202954.0,short_plus_long,1810691.0,552286.0,ebit_plus_da,
CAP.SN,2025,12,non_financial,688189.0,cfo_minus_capex,2358759.0,short_plus_long,2047317.0,459241.0,ebit_plus_da,
CCU.SN,2012,12,non_financial,254612534000.0,cfo_minus_capex,66157366000.0,short_plus_long,-36179909000.0,231470310000.0,ebit_plus_da,
CCU.SN,2013,12,non_financial,316606544000.0,cfo_minus_capex,22893202000.0,short_plus_long,-385960065000.0,253471132000.0,ebit_plus_da,
CCU.SN,2014,12,non_financial,401484702.0,cfo_minus_capex,37365605.0,short_plus_long,-177409271.0,252564797.0,ebit_plus_da,
CCU.SN,2015,12,non_financial,349179782.0,cfo_minus_capex,42929389.0,short_plus_long,-149624850.0,295015800.0,ebit_plus_da,
CCU.SN,2016,12,non_financial,315706088.0,cfo_minus_capex,23149709.0,short_plus_long,-110640241.0,275833858.0,ebit_plus_da,
CCU.SN,2017,12,non_financial,385688209.0,cfo_minus_capex,57777169.0,short_plus_long,-112267433.0,319376915.0,ebit_plus_da,
CCU.SN,2018,12,non_financial,,missing_cfo,,missing,,,missing,
CCU.SN,2019,12,non_financial,,missing_cfo,,missing,,,missing,
CCU.SN,2020,12,non_financial,,missing_cfo,,missing,,,missing,
CCU.SN,2021,12,non_financial,,missing_cfo,,missing,,,missing,
CCU.SN,2022,12,non_financial,,missing_cfo,,missing,,,missing,
CCU.SN,2023,12,non_financial,,missing_cfo,,missing,,,missing,
CCU.SN,2024,12,non_financial,,missing_cfo,,missing,,,missing,
CCU.SN,2025,12,non_financial,,missing_cfo,,missing,,,missing,
CENCOMALLS.SN,2019,12,non_financial,234706708.0,cfo_minus_capex,,missing,,599852816.0,ebit_plus_da,
CENCOMALLS.SN,2020,12,non_financial,,missing_capex,,missing,,369952769.0,ebit_plus_da,
CENCOMALLS.SN,2021,12,non_financial,161958517.0,cfo_minus_capex,,missing,,134113508.0,ebit_plus_da,
CENCOMALLS.SN,2022,12,non_financial,225758934.0,cfo_minus_capex,,missing,,287676603.0,ebit_plus_da,
CENCOMALLS.SN,2023,12,non_financial,250948218.0,cfo_minus_capex,,missing,,272791980.0,ebit_plus_da,
CENCOMALLS.SN,2024,12,non_financial,275122503.0,cfo_minus_capex,,missing,,387346866.0,ebit_plus_da,
CENCOMALLS.SN,2025,12,non_financial,274230821.0,cfo_minus_capex,,missing,,437205329.0,ebit_plus_da,
CENCOSUD.SN,2012,12,non_financial,1303531960000.0,cfo_minus_capex,1486727189000.0,short_plus_long,1249006384000.0,749316769000.0,ebit_plus_da,
CENCOSUD.SN,2013,12,non_financial,683379362000.0,cfo_minus_capex,441070635000.0,borrowings_total,269359010000.0,813183809000.0,ebit_plus_da,
CENCOSUD.SN,2014,12,non_financial,616906232.0,cfo_minus_capex,629083332.0,borrowings_total,410211539.0,749925640.0,ebit_plus_da,
CENCOSUD.SN,2015,12,non_financial,807756859.0,cfo_minus_capex,193821962.0,borrowings_total,-74453164.0,868554879.0,ebit_plus_da,
CENCOSUD.SN,2016,12,non_financial,612240492.0,cfo_minus_capex,215393417.0,borrowings_total,-59825586.0,1041578762.0,ebit_plus_da,
CENCOSUD.SN,2017,12,non_financial,605097878.0,cfo_minus_capex,247478978.0,borrowings_total,-6508344.0,1067464813.0,ebit_plus_da,
CENCOSUD.SN,2018,12,non_financial,653092657.0,cfo_minus_capex,238561333.0,borrowings_total,16715936.0,823489882.0,ebit_plus_da,
CENCOSUD.SN,2019,12,non_financial,917229044.0,cfo_minus_capex,64461314.0,borrowings_total,-1003102787.0,1031352643.0,ebit_plus_da,
CENCOSUD.SN,2020,12,non_financial,1197051030.0,cfo_minus_capex,13982684.0,borrowings_total,-667949771.0,967317760.0,ebit_plus_da,
CENCOSUD.SN,2021,12,non_financial,1399306303.0,cfo_minus_capex,13634303.0,borrowings_total,-793075959.0,1314138317.0,ebit_plus_da,
CENCOSUD.SN,2022,12,non_financial,1443363490.0,cfo_minus_capex,258709933.0,borrowings_total,-114990370.0,1486555377.0,ebit_plus_da,
CENCOSUD.SN,2023,12,non_financial,1721206789.0,cfo_minus_capex,915637391.0,short_plus_long,432511807.0,1427036482.0,ebit_plus_da,
CENCOSUD.SN,2024,12,non_financial,1718172529.0,cfo_minus_capex,935903120.0,short_plus_long,193258651.0,1556833453.0,ebit_plus_da,
CENCOSUD.SN,2025,12,non_financial,1586454157.0,cfo_minus_capex,994299956.0,short_plus_long,357144123.0,1574225511.0,ebit_plus_da,
CHILE.SN,2010,12,financial,56558054000.0,cfo_minus_capex,,not_applicable,,,not_applicable,
CHILE.SN,2011,12,financial,39699125000.0,cfo_minus_capex,,not_applicable,,,not_applicable,
CHILE.SN,2012,12,financial,72845929000.0,cfo_minus_capex,,not_applicable,,,not_applicable,
CHILE.SN,2013,12,financial,53164638000.0,cfo_minus_capex,,not_applicable,,,not_applicable,
CHILE.SN,2014,12,financial,55504719.0,cfo_minus_capex,,not_applicable,,,not_applicable,
CHILE.SN,2015,12,financial,61209770.0,cfo_minus_capex,,not_applicable,,,not_applicable,
CHILE.SN,2016,12,financial,72958833.0,cfo_minus_capex,,not_applicable,,,not_applicable,
CHILE.SN,2017,12,financial,75399629.0,cfo_minus_capex,,not_applicable,,,not_applicable,
CHILE.SN,2018,12,financial,80155565.0,cfo_minus_capex,,not_applicable,,,not_applicable,
CHILE.SN,2019,12,financial,127182146.0,cfo_minus_capex,,not_applicable,,,not_applicable,
CHILE.SN,2020,12,financial,75161023.0,cfo_minus_capex,,not_applicable,,,not_applicable,
CHILE.SN,2021,12,financial,82767925.0,cfo_minus_capex,,not_applicable,,,not_applicable,
CHILE.SN,2022,12,financial,84575991.0,cfo_minus_capex,,not_applicable,,,not_applicable,
CHILE.SN,2023,12,financial,55042088.0,cfo_minus_capex,,not_applicable,,,not_applicable,
CHILE.SN,2024,12,financial,104607284.0,cfo_minus_capex,,not_applicable,,,not_applicable,
CHILE.SN,2025,12,financial,45011988.0,cfo_minus_capex,,not_applicable,,,not_applicable,
CMPC.SN,2012,12,non_financial,1326240000.0,cfo_minus_capex,1059769000.0,short_plus_long,628527000.0,846455000.0,ebit_plus_da,
CMPC.SN,2013,12,non_financial,1628630000.0,cfo_minus_capex,840551000.0,short_plus_long,-86698000.0,843119000.0,ebit_plus_da,
CMPC.SN,2014,12,non_financial,2371688.0,cfo_minus_capex,1220531.0,short_plus_long,123505.0,814288.0,ebit_plus_da,
CMPC.SN,2015,12,non_financial,1560409.0,cfo_minus_capex,1010981.0,short_plus_long,500625.0,972989.0,ebit_plus_da,
CMPC.SN,2016,12,non_financial,1160955.0,cfo_minus_capex,1133320.0,short_plus_long,537477.0,650570.0,ebit_plus_da,
CMPC.SN,2017,12,non_financial,1476877.0,cfo_minus_capex,977901.0,short_plus_long,145147.0,779963.0,ebit_plus_da,
CMPC.SN,2018,12,non_financial,1301234.0,cfo_minus_capex,736743.0,short_plus_long,-230761.0,1539795.0,ebit_plus_da,
CMPC.SN,2019,12,non_financial,894922.0,cfo_minus_capex,926497.0,short_plus_long,311459.0,893770.0,ebit_plus_da,
CMPC.SN,2020,12,non_financial,919973.0,cfo_minus_capex,524120.0,short_plus_long,-366911.0,768068.0,ebit_plus_da,
CMPC.SN,2021,12,non_financial,1380787.0,cfo_minus_capex,406795.0,short_plus_long,-748270.0,1472178.0,ebit_plus_da,
CMPC.SN,2022,12,non_financial,1161239.0,cfo_minus_capex,1091034.0,short_plus_long,332344.0,1888407.0,ebit_plus_da,
CMPC.SN,2023,12,non_financial,1421833.0,cfo_minus_capex,1618705.0,short_plus_long,772447.0,1100792.0,ebit_plus_da,
CMPC.SN,2024,12,non_financial,1561648.0,cfo_minus_capex,1777940.0,short_plus_long,1146308.0,1429734.0,ebit_plus_da,
CMPC.SN,2025,12,non_financial,1529630.0,cfo_minus_capex,1139089.0,short_plus_long,326721.0,1078797.0,ebit_plus_da,
COLBUN.SN,2012,12,non_financial,713988000.0,cfo_minus_capex,,missing,,253226000.0,ebit_plus_da,
COLBUN.SN,2013,12,non_financial,752238000.0,cfo_minus_capex,,missing,,314398000.0,ebit_plus_da,
COLBUN.SN,2014,12,non_financial,132800.0,cfo_minus_capex,,missing,,535138.0,ebit_plus_da,
COLBUN.SN,2015,12,non_financial,786362.0,cfo_minus_capex,,missing,,583789.0,ebit_plus_da,
COLBUN.SN,2016,12,non_financial,669995.0,cfo_minus_capex,,missing,,584173.0,ebit_plus_da,
COLBUN.SN,2017,12,non_financial,723144.0,cfo_minus_capex,,missing,,607325.0,ebit_plus_da,
COLBUN.SN,2018,12,non_financial,624269.0,cfo_minus_capex,,missing,,630555.0,ebit_plus_da,
COLBUN.SN,2019,12,non_financial,652604.0,cfo_minus_capex,,missing,,587732.0,ebit_plus_da,
COLBUN.SN,2020,12,non_financial,638180.0,cfo_minus_capex,,missing,,442376.0,ebit_plus_da,
COLBUN.SN,2021,12,non_financial,588156.0,cfo_minus_capex,,missing,,1126843.0,ebit_plus_da,
COLBUN.SN,2022,12,non_financial,766398.0,cfo_minus_capex,,missing,,685682.0,ebit_plus_da,
COLBUN.SN,2023,12,non_financial,1240088.0,cfo_minus_capex,,missing,,765449.0,ebit_plus_da,
COLBUN.SN,2024,12,non_financial,701271.0,cfo_minus_capex,,missing,,568373.0,ebit_plus_da,
COLBUN.SN,2025,12,non_financial,819915.0,cfo_minus_capex,,missing,,520491.0,ebit_plus_da,
CONCHATORO.SN,2012,12,non_financial,46725448000.0,cfo_minus_capex,196187052000.0,short_plus_long,137310721000.0,52941012000.0,ebit_plus_da,
CONCHATORO.SN,2013,12,non_financial,54236705000.0,cfo_minus_capex,168734231000.0,short_plus_long,155883579000.0,53991938000.0,ebit_plus_da,
CONCHATORO.SN,2014,12,non_financial,46993674.0,cfo_minus_capex,160076464.0,short_plus_long,129772310.0,82382169.0,ebit_plus_da,
CONCHATORO.SN,2015,12,non_financial,84840780.0,cfo_minus_capex,145826697.0,short_plus_long,115191513.0,92333865.0,ebit_plus_da,
CONCHATORO.SN,2016,12,non_financial,86094560.0,cfo_minus_capex,106463145.0,short_plus_long,59249628.0,91581683.0,ebit_plus_da,
CONCHATORO.SN,2017,12,non_financial,67626859.0,cfo_minus_capex,139917345.0,short_plus_long,108754999.0,85158115.0,ebit_plus_da,
CONCHATORO.SN,2018,12,non_financial,62688400.0,cfo_minus_capex,138055946.0,short_plus_long,100569609.0,84919280.0,ebit_plus_da,
CONCHATORO.SN,2019,12,non_financial,59482236.0,cfo_minus_capex,136145378.0,short_plus_long,64108241.0,105643831.0,ebit_plus_da,
CONCHATORO.SN,2020,12,non_financial,137885110.0,cfo_minus_capex,99889469.0,short_plus_long,6711033.0,148487083.0,ebit_plus_da,
CONCHATORO.SN,2021,12,non_financial,83714472.0,cfo_minus_capex,105873012.0,short_plus_long,41866357.0,164250446.0,ebit_plus_da,
CONCHATORO.SN,2022,12,non_financial,77180080.0,cfo_minus_capex,151854883.0,short_plus_long,118063207.0,135227271.0,ebit_plus_da,
CONCHATORO.SN,2023,12,non_financial,104697108.0,cfo_minus_capex,221920087.0,short_plus_long,187734893.0,95422982.0,ebit_plus_da,
CONCHATORO.SN,2024,12,non_financial,201471218.0,cfo_minus_capex,187674184.0,short_plus_long,142174150.0,151375140.0,ebit_plus_da,
CONCHATORO.SN,2025,12,non_financial,122454305.0,cfo_minus_capex,194989052.0,short_plus_long,137718393.0,139626477.0,ebit_plus_da,
