ticker,year,month,industry,operating_expenses_quality,debt_quality,fcf_quality,has_revenue,has_assets,has_equity,has_operating_cf,data_completeness_pct
AAISA.SN,2022,12,non_financial,partial,poor,high,True,True,True,True,100.0
AAISA.SN,2023,12,non_financial,partial,poor,high,True,True,True,True,100.0
AAISA.SN,2024,12,non_financial,partial,poor,high,True,True,True,True,100.0
AAISA.SN,2025,12,non_financial,partial,poor,high,True,True,True,True,100.0
AGUAS-A.SN,2012,12,non_financial,poor,poor,high,True,True,True,True,100.0
AGUAS-A.SN,2013,12,non_financial,poor,poor,high,True,True,True,True,100.0
AGUAS-A.SN,2014,12,non_financial,poor,poor,high,True,True,True,True,100.0
AGUAS-A.SN,2015,12,non_financial,poor,poor,high,True,True,True,True,100.0
AGUAS-A.SN,2016,12,non_financial,poor,poor,high,True,True,True,True,100.0
AGUAS-A.SN,2017,12,non_financial,poor,poor,high,True,True,True,True,100.0
AGUAS-A.SN,2018,12,non_financial,poor,poor,high,True,True,True,True,100.0
AGUAS-A.SN,2019,12,non_financial,poor,poor,low,False,False,False,False,0.0
AGUAS-A.SN,2020,12,non_financial,poor,poor,low,False,False,False,False,0.0
AGUAS-A.SN,2021,12,non_financial,poor,poor,low,False,False,False,False,0.0
AGUAS-A.SN,2022,12,non_financial,poor,poor,low,False,False,False,False,0.0
AGUAS-A.SN,2023,12,non_financial,poor,poor,low,False,False,False,False,0.0
AGUAS-A.SN,2024,12,non_financial,poor,poor,high,True,True,True,True,100.0
AGUAS-A.SN,2025,12,non_financial,poor,poor,high,True,True,True,True,100.0
ANDINA-A.SN,2010,12,non_financial,full,poor,high,True,True,True,True,100.0
ANDINA-A.SN,2011,12,non_financial,full,poor,high,True,True,True,True,100.0
ANDINA-A.SN,2012,12,non_financial,poor,poor,low,False,False,False,False,0.0
ANDINA-A.SN,2013,12,non_financial,poor,poor,low,False,False,False,False,0.0
ANDINA-A.SN,2014,12,non_financial,poor,poor,low,False,False,False,False,0.0
ANDINA-A.SN,2015,12,non_financial,poor,poor,low,False,False,False,False,0.0
ANDINA-A.SN,2016,12,non_financial,poor,poor,low,False,False,False,False,0.0
ANDINA-A.SN,2017,12,non_financial,poor,poor,low,False,False,False,False,0.0
ANDINA-A.SN,2018,12,non_financial,poor,poor,low,False,False,False,False,0.0
ANDINA-A.SN,2019,12,non_financial,poor,poor,low,False,False,False,False,0.0
ANDINA-A.SN,2020,12,non_financial,poor,poor,low,False,False,False,False,0.0
ANDINA-A.SN,2021,12,non_financial,poor,poor,low,False,False,False,False,0.0
ANDINA-A.SN,2022,12,non_financial,poor,poor,low,False,False,False,False,0.0
ANDINA-A.SN,2023,12,non_financial,poor,poor,low,False,False,False,False,0.0
ANDINA-A.SN,2024,12,non_financial,poor,poor,low,False,False,False,False,0.0
ANDINA-A.SN,2025,12,non_financial,poor,poor,low,False,False,False,False,0.0
ANTARCHILE.SN,2012,12,non_financial,full,reliable,high,True,True,True,True,100.0
ANTARCHILE.SN,2013,12,non_financial,full,proxy,high,True,True,True,True,100.0
ANTARCHILE.SN,2014,12,non_financial,full,poor,high,True,True,True,True,100.0
ANTARCHILE.SN,2015,12,non_financial,full,poor,high,True,True,True,True,100.0
ANTARCHILE.SN,2016,12,non_financial,full,poor,high,True,True,True,True,100.0
ANTARCHILE.SN,2017,12,non_financial,full,poor,high,True,True,True,True,100.0
ANTARCHILE.SN,2018,12,non_financial,full,poor,high,True,True,True,True,100.0
ANTARCHILE.SN,2019,12,non_financial,full,poor,high,True,True,True,True,100.0
ANTARCHILE.SN,2020,12,non_financial,full,poor,high,True,True,True,True,100.0
ANTARCHILE.SN,2021,12,non_financial,full,poor,high,True,True,True,True,100.0
ANTARCHILE.SN,2022,12,non_financial,full,poor,high,True,True,True,True,100.0
ANTARCHILE.SN,2023,12,non_financial,full,poor,high,True,True,True,True,100.0
ANTARCHILE.SN,2024,12,non_financial,poor,poor,low,False,False,False,False,0.0
ANTARCHILE.SN,2025,12,non_financial,poor,poor,low,False,False,False,False,0.0
BESALCO.SN,2012,12,non_financial,partial,reliable,high,True,True,True,True,100.0
BESALCO.SN,2013,12,non_financial,partial,reliable,high,True,True,True,True,100.0
BESALCO.SN,2014,12,non_financial,partial,reliable,high,True,True,True,True,100.0
BESALCO.SN,2015,12,non_financial,partial,reliable,high,True,True,True,True,100.0
BESALCO.SN,2016,12,non_financial,partial,reliable,high,True,True,True,True,100.0
BESALCO.SN,2017,12,non_financial,partial,reliable,high,True,True,True,True,100.0
BESALCO.SN,2018,12,non_financial,partial,reliable,high,True,True,True,True,100.0
BESALCO.SN,2019,12,non_financial,partial,reliable,high,True,True,True,True,100.0
BESALCO.SN,2020,12,non_financial,partial,reliable,high,True,True,True,True,100.0
BESALCO.SN,2021,12,non_financial,partial,poor,high,True,True,True,True,100.0
BESALCO.SN,2022,12,non_financial,partial,poor,high,True,True,True,True,100.0
BESALCO.SN,2023,12,non_financial,partial,poor,high,True,True,True,True,100.0
BESALCO.SN,2024,12,non_financial,partial,poor,high,True,True,True,True,100.0
BESALCO.SN,2025,12,non_financial,partial,poor,high,True,True,True,True,100.0
BICE.SN,2011,12,financial,partial,not_applicable,high,True,True,True,True,100.0
BICE.SN,2012,12,financial,partial,not_applicable,high,True,True,True,True,100.0
BICE.SN,2013,12,financial,partial,not_applicable,high,True,True,True,True,100.0
BICE.SN,2014,12,financial,partial,not_applicable,high,True,True,True,True,100.0
BICE.SN,2015,12,financial,partial,not_applicable,high,True,True,True,True,100.0
BICE.SN,2016,12,financial,partial,not_applicable,high,True,True,True,True,100.0
BICE.SN,2017,12,financial,partial,not_applicable,high,True,True,True,True,100.0
BICE.SN,2018,12,financial,partial,not_applicable,high,True,True,True,True,100.0
BICE.SN,2019,12,financial,partial,not_applicable,high,True,True,True,True,100.0
BICE.SN,2020,12,financial,partial,not_applicable,high,True,True,True,True,100.0
BICE.SN,2021,12,financial,partial,not_applicable,high,True,True,True,True,100.0
BICE.SN,2022,12,financial,partial,not_applicable,high,True,True,True,True,100.0
BICE.SN,2023,12,financial,partial,not_applicable,high,True,True,True,True,100.0
BICE.SN,2024,12,financial,partial,not_applicable,high,True,True,True,True,100.0
BICE.SN,2025,12,financial,partial,not_applicable,high,True,True,True,True,100.0
CAMANCHACA.SN,2012,12,non_financial,full,poor,high,True,True,True,True,100.0
CAMANCHACA.SN,2013,12,non_financial,full,poor,high,True,True,True,True,100.0
CAMANCHACA.SN,2014,12,non_financial,full,poor,high,True,True,True,True,100.0
CAMANCHACA.SN,2015,12,non_financial,full,poor,high,True,True,True,True,100.0
CAMANCHACA.SN,2016,12,non_financial,full,poor,high,True,True,True,True,100.0
CAMANCHACA.SN,2017,12,non_financial,full,poor,high,True,True,True,True,100.0
CAMANCHACA.SN,2018,12,non_financial,full,poor,high,True,True,True,True,100.0
CAMANCHACA.SN,2019,12,non_financial,full,poor,high,True,True,True,True,100.0
CAMANCHACA.SN,2020,12,non_financial,full,poor,high,True,True,True,True,100.0
CAMANCHACA.SN,2021,12,non_financial,full,proxy,high,True,True,True,True,100.0
CAMANCHACA.SN,2022,12,non_financial,full,proxy,high,True,True,True,True,100.0
CAMANCHACA.SN,2023,12,non_financial,full,proxy,high,True,True,True,True,100.0
CAMANCHACA.SN,2024,12,non_financial,full,proxy,high,True,True,True,True,100.0
CAMANCHACA.SN,2025,12,non_financial,full,proxy,high,True,True,True,True,100.0
CAP.SN,2012,12,non_financial,full,reliable,high,True,True,True,True,100.0
CAP.SN,2013,12,non_financial,full,reliable,high,True,True,True,True,100.0
CAP.SN,2014,12,non_financial,full,reliable,high,True,True,True,True,100.0
CAP.SN,2015,12,non_financial,full,reliable,high,True,True,True,True,100.0
CAP.SN,2016,12,non_financial,full,reliable,high,True,True,True,True,100.0
CAP.SN,2017,12,non_financial,full,reliable,high,True,True,True,True,100.0
CAP.SN,2018,12,non_financial,full,reliable,high,True,True,True,True,100.0
CAP.SN,2019,12,non_financial,full,reliable,high,True,True,True,True,100.0
CAP.SN,2020,12,non_financial,full,reliable,high,True,True,True,True,100.0
CAP.SN,2021,12,non_financial,full,reliable,high,True,True,True,True,100.0
CAP.SN,2022,12,non_financial,full,reliable,high,True,True,True,True,100.0
CAP.SN,2023,12,non_financial,full,reliable,high,True,True,True,True,100.0
CAP.SN,2024,12,non_financial,full,reliable,high,True,True,True,True,100.0
CAP.SN,2025,12,non_financial,full,reliable,high,True,True,True,True,100.0
CCU.SN,2012,12,non_financial,full,reliable,high,True,True,True,True,100.0
CCU.SN,2013,12,non_financial,full,reliable,high,True,True,True,True,100.0
CCU.SN,2014,12,non_financial,full,reliable,high,True,True,True,True,100.0
CCU.SN,2015,12,non_financial,full,reliable,high,True,True,True,True,100.0
CCU.SN,2016,12,non_financial,full,reliable,high,True,True,True,True,100.0
CCU.SN,2017,12,non_financial,full,reliable,high,True,True,True,True,100.0
CCU.SN,2018,12,non_financial,poor,poor,low,False,False,False,False,0.0
CCU.SN,2019,12,non_financial,poor,poor,low,False,False,False,False,0.0
CCU.SN,2020,12,non_financial,poor,poor,low,False,False,False,False,0.0
CCU.SN,2021,12,non_financial,poor,poor,low,False,False,False,False,0.0
CCU.SN,2022,12,non_financial,poor,poor,low,False,False,False,False,0.0
CCU.SN,2023,12,non_financial,poor,poor,low,False,False,False,False,0.0
CCU.SN,2024,12,non_financial,poor,poor,low,False,False,False,False,0.0
CCU.SN,2025,12,non_financial,poor,poor,low,False,False,False,False,0.0
CENCOMALLS.SN,2019,12,non_financial,partial,poor,high,True,True,True,True,100.0
CENCOMALLS.SN,2020,12,non_financial,partial,poor,medium,True,True,True,True,100.0
CENCOMALLS.SN,2021,12,non_financial,partial,poor,high,True,True,True,True,100.0
CENCOMALLS.SN,2022,12,non_financial,partial,poor,high,True,True,True,True,100.0
CENCOMALLS.SN,2023,12,non_financial,partial,poor,high,True,True,True,True,100.0
CENCOMALLS.SN,2024,12,non_financial,partial,poor,high,True,True,True,True,100.0
CENCOMALLS.SN,2025,12,non_financial,partial,poor,high,True,True,True,True,100.0
CENCOSUD.SN,2012,12,non_financial,full,reliable,high,True,True,True,True,100.0
CENCOSUD.SN,2013,12,non_financial,full,proxy,high,True,True,True,True,100.0
CENCOSUD.SN,2014,12,non_financial,full,proxy,high,True,True,True,True,100.0
CENCOSUD.SN,2015,12,non_financial,full,proxy,high,True,True,True,True,100.0
CENCOSUD.SN,2016,12,non_financial,full,proxy,high,True,True,True,True,100.0
CENCOSUD.SN,2017,12,non_financial,full,proxy,high,True,True,True,True,100.0
CENCOSUD.SN,2018,12,non_financial,full,proxy,high,True,True,True,True,100.0
CENCOSUD.SN,2019,12,non_financial,full,proxy,high,True,True,True,True,100.0
CENCOSUD.SN,2020,12,non_financial,full,proxy,high,True,True,True,True,100.0
CENCOSUD.SN,2021,12,non_financial,full,proxy,high,True,True,True,True,100.0
CENCOSUD.SN,2022,12,non_financial,full,proxy,high,True,True,True,True,100.0
CENCOSUD.SN,2023,12,non_financial,full,reliable,high,True,True,True,True,100.0
CENCOSUD.SN,2024,12,non_financial,full,reliable,high,True,True,True,True,100.0
CENCOSUD.SN,2025,12,non_financial,full,reliable,high,True,True,True,True,100.0
CHILE.SN,2010,12,financial,full,not_applicable,high,True,True,True,True,100.0
CHILE.SN,2011,12,financial,full,not_applicable,high,True,True,True,True,100.0
CHILE.SN,2012,12,financial,full,not_applicable,high,True,True,True,True,100.0
CHILE.SN,2013,12,financial,full,not_applicable,high,True,True,True,True,100.0
CHILE.SN,2014,12,financial,full,not_applicable,high,True,True,True,True,100.0
CHILE.SN,2015,12,financial,full,not_applicable,high,True,True,True,True,100.0
CHILE.SN,2016,12,financial,full,not_applicable,high,True,True,True,True,100.0
CHILE.SN,2017,12,financial,full,not_applicable,high,True,True,True,True,100.0
CHILE.SN,2018,12,financial,full,not_applicable,high,True,True,True,True,100.0
CHILE.SN,2019,12,financial,full,not_applicable,high,True,True,True,True,100.0
CHILE.SN,2020,12,financial,full,not_applicable,high,True,True,True,True,100.0
CHILE.SN,2021,12,financial,full,not_applicable,high,True,True,True,True,100.0
CHILE.SN,2022,12,financial,full,not_applicable,high,True,True,True,True,100.0
CHILE.SN,2023,12,financial,full,not_applicable,high,True,True,True,True,100.0
CHILE.SN,2024,12,financial,full,not_applicable,high,True,True,True,True,100.0
CHILE.SN,2025,12,financial,full,not_applicable,high,True,True,True,True,100.0
CMPC.SN,2012,12,non_financial,full,reliable,high,True,True,True,True,100.0
CMPC.SN,2013,12,non_financial,full,reliable,high,True,True,True,True,100.0
CMPC.SN,2014,12,non_financial,full,reliable,high,True,True,True,True,100.0
CMPC.SN,2015,12,non_financial,full,reliable,high,True,True,True,True,100.0
CMPC.SN,2016,12,non_financial,full,reliable,high,True,True,True,True,100.0
CMPC.SN,2017,12,non_financial,full,reliable,high,True,True,True,True,100.0
CMPC.SN,2018,12,non_financial,full,reliable,high,True,True,True,True,100.0
CMPC.SN,2019,12,non_financial,full,reliable,high,True,True,True,True,100.0
CMPC.SN,2020,12,non_financial,full,reliable,high,True,True,True,True,100.0
CMPC.SN,2021,12,non_financial,full,reliable,high,True,True,True,True,100.0
CMPC.SN,2022,12,non_financial,full,reliable,high,True,True,True,True,100.0
CMPC.SN,2023,12,non_financial,full,reliable,high,True,True,True,True,100.0
CMPC.SN,2024,12,non_financial,full,reliable,high,True,True,True,True,100.0
CMPC.SN,2025,12,non_financial,full,reliable,high,True,True,True,True,100.0
COLBUN.SN,2012,12,non_financial,poor,poor,high,True,True,True,True,100.0
COLBUN.SN,2013,12,non_financial,poor,poor,high,True,True,True,True,100.0
COLBUN.SN,2014,12,non_financial,poor,poor,high,True,True,True,True,100.0
COLBUN.SN,2015,12,non_financial,poor,poor,high,True,True,True,True,100.0
COLBUN.SN,2016,12,non_financial,poor,poor,high,True,True,True,True,100.0
COLBUN.SN,2017,12,non_financial,poor,poor,high,True,True,True,True,100.0
COLBUN.SN,2018,12,non_financial,poor,poor,high,True,True,True,True,100.0
COLBUN.SN,2019,12,non_financial,poor,poor,high,True,True,True,True,100.0
COLBUN.SN,2020,12,non_financial,poor,poor,high,True,True,True,True,100.0
COLBUN.SN,2021,12,non_financial,poor,poor,high,True,True,True,True,100.0
COLBUN.SN,2022,12,non_financial,poor,poor,high,True,True,True,True,100.0
COLBUN.SN,2023,12,non_financial,poor,poor,high,True,True,True,True,100.0
COLBUN.SN,2024,12,non_financial,poor,poor,high,True,True,True,True,100.0
COLBUN.SN,2025,12,non_financial,poor,poor,high,True,True,True,True,100.0
CONCHATORO.SN,2012,12,non_financial,full,reliable,high,True,True,True,True,100.0
CONCHATORO.SN,2013,12,non_financial,full,reliable,high,True,True,True,True,100.0
CONCHATORO.SN,2014,12,non_financial,full,reliable,high,True,True,True,True,100.0
CONCHATORO.SN,2015,12,non_financial,full,reliable,high,True,True,True,True,100.0
CONCHATORO.SN,2016,12,non_financial,full,reliable,high,True,True,True,True,100.0
CONCHATORO.SN,2017,12,non_financial,full,reliable,high,True,True,True,True,100.0
CONCHATORO.SN,2018,12,non_financial,full,reliable,high,True,True,True,True,100.0
CONCHATORO.SN,2019,12,non_financial,full,reliable,high,True,True,True,True,100.0
CONCHATORO.SN,2020,12,non_financial,full,reliable,high,True,True,True,True,100.0
CONCHATORO.SN,2021,12,non_financial,full,reliable,high,True,True,True,True,100.0
CONCHATORO.SN,2022,12,non_financial,full,reliable,high,True,True,True,True,100.0
CONCHATORO.SN,2023,12,non_financial,full,reliable,high,True,True,True,True,100.0
CONCHATORO.SN,2024,12,non_financial,full,reliable,high,True,True,True,True,100.0
CONCHATORO.SN,2025,12,non_financial,full,reliable,high,True,True,True,True,100.0
COPEC.SN,2010,12,non_financial,full,poor,high,True,True,True,True,100.0
COPEC.SN,2012,12,non_financial,poor,poor,low,False,False,False,False,0.0
COPEC.SN,2013,12,non_financial,poor,poor,low,False,False,False,False,0.0
COPEC.SN,2014,12,non_financial,poor,poor,low,False,False,False,False,0.0
COPEC.SN,2015,12,non_financial,poor,poor,low,False,False,False,False,0.0
COPEC.SN,2016,12,non_financial,poor,poor,low,False,False,False,False,0.0
COPEC.SN,2017,12,non_financial,poor,poor,low,False,False,False,False,0.0
COPEC.SN,2018,12,non_financial,poor,poor,low,False,False,False,False,0.0
COPEC.SN,2019,12,non_financial,poor,poor,low,False,False,False,False,0.0
COPEC.SN,2020,12,non_financial,poor,poor,low,False,False,False,False,0.0
COPEC.SN,2021,12,non_financial,poor,poor,low,False,False,False,False,0.0
COPEC.SN,2022,12,non_financial,poor,poor,low,False,False,False,False,0.0
COPEC.SN,2023,12,non_financial,poor,poor,low,False,False,False,False,0.0
COPEC.SN,2024,12,non_financial,poor,poor,low,False,False,False,False,0.0
COPEC.SN,2025,12,non_financial,poor,poor,low,False,False,False,False,0.0
ECL.SN,2012,12,non_financial,partial,reliable,high,True,True,True,True,100.0
ECL.SN,2013,12,non_financial,partial,reliable,high,True,True,True,True,100.0
ECL.SN,2014,12,non_financial,partial,reliable,high,True,True,True,True,100.0
ECL.SN,2015,12,non_financial,partial,reliable,high,True,True,True,True,100.0
ECL.SN,2016,12,non_financial,partial,reliable,high,True,True,True,True,100.0
ECL.SN,2017,12,non_financial,partial,reliable,high,True,True,True,True,100.0
ECL.SN,2018,12,non_financial,partial,reliable,high,True,True,True,True,100.0
ECL.SN,2019,12,non_financial,partial,reliable,high,True,True,True,True,100.0
ECL.SN,2020,12,non_financial,partial,proxy,high,True,True,True,True,100.0
ECL.SN,2021,12,non_financial,partial,reliable,high,True,True,True,True,100.0
ECL.SN,2022,12,non_financial,partial,proxy,high,True,True,True,True,100.0
ECL.SN,2023,12,non_financial,partial,proxy,high,True,True,True,True,100.0
ECL.SN,2024,12,non_financial,partial,proxy,high,True,True,True,True,100.0
ECL.SN,2025,12,non_financial,partial,proxy,high,True,True,True,True,100.0
EMBONOR-B.SN,2012,12,non_financial,full,poor,high,True,True,True,True,100.0
EMBONOR-B.SN,2013,12,non_financial,full,poor,high,True,True,True,True,100.0
EMBONOR-B.SN,2014,12,non_financial,full,poor,high,True,True,True,True,100.0
EMBONOR-B.SN,2015,12,non_financial,full,poor,high,True,True,True,True,100.0
EMBONOR-B.SN,2016,12,non_financial,full,poor,high,True,True,True,True,100.0
EMBONOR-B.SN,2017,12,non_financial,full,poor,high,True,True,True,True,100.0
EMBONOR-B.SN,2018,12,non_financial,full,poor,high,True,True,True,True,100.0
EMBONOR-B.SN,2019,12,non_financial,full,poor,high,True,True,True,True,100.0
EMBONOR-B.SN,2020,12,non_financial,full,poor,high,True,True,True,True,100.0
EMBONOR-B.SN,2021,12,non_financial,full,poor,high,True,True,True,True,100.0
EMBONOR-B.SN,2022,12,non_financial,full,poor,high,True,True,True,True,100.0
EMBONOR-B.SN,2023,12,non_financial,full,poor,high,True,True,True,True,100.0
EMBONOR-B.SN,2024,12,non_financial,full,poor,high,True,True,True,True,100.0
EMBONOR-B.SN,2025,12,non_financial,full,poor,high,True,True,True,True,100.0
ENELAM.SN,2012,12,non_financial,poor,reliable,high,True,True,True,True,100.0
ENELAM.SN,2013,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELAM.SN,2014,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELAM.SN,2015,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELAM.SN,2016,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELAM.SN,2017,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELAM.SN,2018,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELAM.SN,2019,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELAM.SN,2020,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELAM.SN,2021,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELAM.SN,2022,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELAM.SN,2023,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELAM.SN,2024,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELAM.SN,2025,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELCHILE.SN,2016,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELCHILE.SN,2017,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELCHILE.SN,2018,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELCHILE.SN,2019,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELCHILE.SN,2020,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELCHILE.SN,2021,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELCHILE.SN,2022,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELCHILE.SN,2023,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELCHILE.SN,2024,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELCHILE.SN,2025,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELGXCH.SN,2012,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELGXCH.SN,2013,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELGXCH.SN,2014,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELGXCH.SN,2015,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELGXCH.SN,2016,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELGXCH.SN,2017,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELGXCH.SN,2018,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELGXCH.SN,2019,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELGXCH.SN,2020,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELGXCH.SN,2021,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELGXCH.SN,2022,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELGXCH.SN,2023,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELGXCH.SN,2024,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENELGXCH.SN,2025,12,non_financial,poor,poor,high,True,True,True,True,100.0
ENTEL.SN,2012,12,non_financial,poor,reliable,high,True,True,True,True,100.0
ENTEL.SN,2013,12,non_financial,poor,reliable,high,True,True,True,True,100.0
ENTEL.SN,2014,12,non_financial,poor,reliable,high,True,True,True,True,100.0
ENTEL.SN,2015,12,non_financial,poor,reliable,high,True,True,True,True,100.0
ENTEL.SN,2016,12,non_financial,poor,reliable,high,True,True,True,True,100.0
ENTEL.SN,2017,12,non_financial,poor,reliable,high,True,True,True,True,100.0
ENTEL.SN,2018,12,non_financial,poor,reliable,high,True,True,True,True,100.0
ENTEL.SN,2019,12,non_financial,poor,reliable,high,True,True,True,True,100.0
ENTEL.SN,2020,12,non_financial,poor,reliable,high,True,True,True,True,100.0
ENTEL.SN,2021,12,non_financial,poor,reliable,high,True,True,True,True,100.0
ENTEL.SN,2022,12,non_financial,poor,reliable,high,True,True,True,True,100.0
ENTEL.SN,2023,12,non_financial,poor,reliable,high,True,True,True,True,100.0
ENTEL.SN,2024,12,non_financial,poor,reliable,high,True,True,True,True,100.0
ENTEL.SN,2025,12,non_financial,poor,reliable,high,True,True,True,True,100.0
FALABELLA.SN,2011,12,non_financial,full,poor,high,True,True,True,True,100.0
FALABELLA.SN,2012,12,non_financial,full,proxy,high,True,True,True,True,100.0
FALABELLA.SN,2013,12,non_financial,full,proxy,high,True,True,True,True,100.0
FALABELLA.SN,2014,12,non_financial,full,proxy,high,True,True,True,True,100.0
FALABELLA.SN,2015,12,non_financial,full,proxy,high,True,True,True,True,100.0
FALABELLA.SN,2016,12,non_financial,full,proxy,high,True,True,True,True,100.0
FALABELLA.SN,2017,12,non_financial,full,proxy,high,True,True,True,True,100.0
FALABELLA.SN,2018,12,non_financial,full,proxy,high,True,True,True,True,100.0
FALABELLA.SN,2019,12,non_financial,full,proxy,high,True,True,True,True,100.0
